ra,dec,source_id,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,astrometric_sigma5d_max,astrometric_excess_noise,visibility_periods_used,astrometric_matched_observations,astrometric_n_good_obs_al,astrometric_sigma5d_max,bp_rp,g_rp,source_id,original_ext_source_id,tmass_oid,number_of_neighbours,number_of_mates,best_neighbour_multiplicity,tmass_oid,designation,ra,dec,j_m,j_msigcom,h_m,h_msigcom,ks_m,ks_msigcom,j_date,source_id,original_ext_source_id,sdssdr9_oid,number_of_neighbours,number_of_mates,best_neighbour_multiplicity,sdssdr9_oid,obj_id,ra,dec,mjd,r_mag,r_mag_error,i_mag,i_mag_error,z_mag,z_mag_error,objc_type,source_id,original_ext_source_id,allwise_oid,number_of_neighbours,number_of_mates,best_neighbour_multiplicity,allwise_oid,designation,ra,dec,w1mpro,w1mpro_error,w2mpro,w2mpro_error,w3mpro,w3mpro_error,cc_flags,w1mjd_mean,w2mjd_mean,w3mjd_mean,tmass_key
256.88765955138336,43.0249362936988,1355138567881915392,38.41091389059401,0.21194273058710597,-211.90904902692503,0.394714368243268,-31.434021946250432,0.4319438033045572,18.719229,0.42822832,1.2925549892565549,18,27,238,0.42822832,4.0244904,1.6310596,1355138567881915392,17073334+4301304,412729639,1,0,1,412729639,17073334+4301304,256.888952,43.02512,13.974,0.026,13.183,0.027,12.624,0.03,2451316.7914,1355138567881915392,1237665582720746009,382129805,1,0,1,382129805,1237665582720746009,256.8885534176429,43.02503160196275,53171.0,20.516947,0.02707011,18.230858,0.016396277,16.410988,0.0170014,6,1355138567881915392,J170733.13+430129.9,623908135,1,0,1,623908135,J170733.13+430129.9,256.8880662,43.0249748,12.279,0.023,12.007,0.022,11.614,0.184,0000,55359.57427689,55359.57427689,55252.23511058,659863036
211.73360894513254,38.611240788235015,1485400665363422464,35.65332893940893,0.02299052157768382,362.41166785971507,0.024234790856114623,-1004.8739243220839,0.030484910413344054,13.725925,0.03689741,0.10961470624175677,21,46,400,0.03689741,2.0126505,0.98771,1485400665363422464,14065553+3836577,402297856,1,0,1,402297856,14065553+3836577,211.731397,38.616051,11.466,0.02,11.015,0.016,10.86,0.017,2450922.9032,1485400665363422464,1237662305651523751,358749508,1,0,1,358749508,1237662305651523751,211.73201946161828,38.614642945967084,52758.0,14.978734,0.0013676619,13.086928,5.725468E-4,12.660716,0.015404853,6,1485400665363422464,J140655.91+383645.3,602323232,1,0,1,602323232,J140655.91+383645.3,211.7329826,38.612611,10.602,0.022,10.474,0.019,10.302,0.055,0000,55437.21392914,55437.21392914,55357.28116009,
241.624612001339,38.629933388291285,1379416712336909440,43.03114637130503,0.03223612148820683,232.59541625248588,0.050265265850702276,-535.8331166587274,0.07659467134222872,8.272797,0.05476752,0.0,17,28,243,0.05476752,1.1914554,0.6506486,1379416712336909440,16062958+3837570,402337913,1,0,1,402337913,16062958+3837570,241.623282,38.632507,6.756,0.026,6.288,0.018,6.162,0.021,2450931.8456,1379416712336909440,1237659132754788429,358843572,1,0,1,358843572,1237659132754788429,241.62340295083249,38.63191771913725,52402.0,8.577349,5.9629758E-5,8.307206,6.231956E-5,8.146851,1.295205E-4,3,1379416712336909440,J160629.80+383750.5,602416751,1,0,1,602416751,J160629.80+383750.5,241.6242,38.6307,6.187,0.067,6.171,0.023,6.183,0.015,0000,55314.06645644,55314.06645644,55317.49250174,
121.26286459168874,41.35600995293493,921478434424926208,38.06109265827399,0.4940829575170525,-344.5545638090746,0.6070287381578265,-200.3060908695888,0.4759435574854627,13.967604,0.582047,1.9062441503773526,10,16,139,0.582047,2.8334904,1.2285881,921478434424926208,08050361+4121251,408850288,1,0,1,408850288,08050361+4121251,121.26505,41.356998,11.034,0.018,10.545,0.021,10.265,0.017,2450916.6934,921478434424926208,1237673704506458123,373524700,1,0,1,373524700,1237673704506458123,121.26395441770885,41.35650318888853,54057.0,14.69763,0.013053248,13.224554,6.567557E-4,12.42258,0.016846774,6,921478434424926208,J080503.23+412122.6,615860994,1,0,1,615860994,J080503.23+412122.6,121.2634885,41.3562919,10.092,0.022,9.874,0.02,9.677,0.042,0000,55394.74531728,55394.74531728,55295.45000878,
204.37156539818108,35.717509742564914,1471777269618346240,91.25188990852305,0.03534233132246928,319.8558926700591,0.044819260253497424,-58.69362947712027,0.0410976539801683,8.3568325,0.031082839,0.0,18,44,389,0.031082839,1.8071246,0.9082618,1471777269618346240,13372875+3543039,395005105,1,0,1,395005105,13372875+3543039,204.369816,35.71777,6.263,0.02,5.66,0.016,5.486,0.021,2451192.0014,1471777269618346240,1237664853103214604,342950132,2,0,1,342950132,1237664853103214604,204.3707014136652,35.71770809008311,53081.0,8.47756,1.9934955E-4,7.8552876,3.8266604E-4,13.65009,1.0859128,3,1471777269618346240,J133729.04+354303.4,587610359,1,0,1,587610359,J133729.04+354303.4,204.371028,35.7176193,5.357,0.198,5.176,0.073,5.305,0.015,0000,55370.38242887,55370.38242887,55370.38242887,
332.6186459076562,42.40258807761184,1958359199826617344,35.20716317121566,0.042104107588228135,167.20833897823422,0.05651254084368494,-115.48756562439496,0.07029871397446336,11.715453,0.04539848,0.14581971266576554,16,33,283,0.04539848,2.2756386,1.067483,1958359199826617344,22102823+4224111,411283707,1,0,1,411283707,22102823+4224111,332.617643,42.403103,9.2,0.019,8.627,0.031,8.398,0.024,2451456.6555,1958359199826617344,1237671939824747284,379075025,1,0,1,379075025,1237671939824747284,332.618168553842,42.40287441077283,53879.0,15.300213,1.0857532,10.110135,7.9132715E-4,10.087256,0.0020282588,6,1958359199826617344,J221028.39+422409.8,620912958,1,0,1,620912958,J221028.39+422409.8,332.6183062,42.4027266,8.245,0.022,8.145,0.019,8.032,0.018,h000,55476.49529653,55476.49529653,55364.83878125,781335526
112.98743575325337,36.2287009570569,898506166187633280,83.32673017253337,0.06873788603895613,-264.3276313987699,0.10737726288901113,-260.3048258632708,0.09750482565271049,10.473007,0.06406914,0.15459699196425147,10,17,141,0.06406914,2.7451506,1.1907778,898506166187633280,07315735+3613477,396343251,1,0,1,396343251,07315735+3613477,112.98896,36.229939,7.571,0.02,6.985,0.02,6.755,0.021,2450900.7004,898506166187633280,1237651272415510612,345713822,1,0,1,345713822,1237651272415510612,112.98876011057581,36.22985808508427,51640.0,14.689681,1.0858155,13.475893,0.092459396,12.805799,0.051120225,3,898506166187633280,J073157.08+361344.6,590237820,1,0,1,590237820,J073157.08+361344.6,112.9878525,36.2290691,6.591,0.039,6.393,0.023,6.377,0.016,hh00,55290.15618691,55290.15618691,55290.15618691,
195.32103559762555,41.21122802621146,1527394587840200960,35.55802961362553,0.06720645248394926,61.50660793980573,0.07100323342011353,-7.202580353670239,0.08692892661479698,15.1476965,0.0882404,0.44803200961418727,17,47,404,0.0882404,3.5174446,1.3736506,1527394587840200960,13011695+4112406,408507565,1,0,1,408507565,13011695+4112406,195.320631,41.211292,11.651,0.021,11.027,0.015,10.704,0.013,2450919.8645,1527394587840200960,1237661966359789628,372740788,1,0,1,372740788,1237661966359789628,195.3207586166381,41.2112349875135,52730.0,16.343824,0.01653939,14.40696,0.01220944,13.270105,0.022626376,6,1527394587840200960,J130117.02+411240.4,615152923,1,0,1,615152923,J130117.02+411240.4,195.3209321,41.2112407,10.499,0.022,10.333,0.02,10.135,0.056,0000,55442.50182915,55442.50182915,55356.43635389,215207431
142.9835988274789,36.317971830276385,798914636327665536,73.66833057975234,0.04826369021652012,-209.87062306550513,0.06475974271035541,-524.3281195700868,0.060113985954274876,9.409498,0.04967413,0.0,11,41,347,0.04967413,2.0164995,0.97995853,798914636327665536,09315632+3619129,396572152,1,0,1,396572152,09315632+3619129,142.984694,36.320271,7.121,0.023,6.569,0.055,6.302,0.02,2451555.7854,798914636327665536,1237660764306341945,346196597,1,0,1,346196597,1237660764306341945,142.98455060502482,36.3197857383382,52639.0,9.597248,9.123305E-5,8.817508,8.178376E-5,9.109379,1.924595E-4,6,798914636327665536,J093156.14+361907.5,590697162,1,0,1,590697162,J093156.14+361907.5,142.9839571,36.3187676,6.205,0.107,6.006,0.034,6.078,0.015,0d00,55315.48786036,55315.48786036,55315.48786036,
161.08160158806044,42.260256698531514,780097113291149056,35.17274141280037,0.45045028257975434,-66.96520407106581,0.767725089807959,-141.4226925256974,0.7110497452504511,11.120466,0.40428784,2.0415470578209765,9,16,139,0.40428784,2.2548761,1.055788,780097113291149056,10441970+4215391,410959277,1,0,1,410959277,10441970+4215391,161.082093,42.260876,8.651,0.027,8.059,0.027,7.822,0.018,2451243.7537,780097113291149056,1237661850924875947,378347734,1,0,1,378347734,1237661850924875947,161.0819918851436,42.26070380632543,52722.0,11.458458,0.0011059566,10.46414,5.905552E-4,10.204774,5.322255E-4,6,780097113291149056,J104419.61+421537.5,620229052,1,0,1,620229052,J104419.61+421537.5,161.0817432,42.2604286,7.651,0.028,7.558,0.02,7.489,0.018,0000,55326.70264028,55425.59537761,55326.70264028,578222981
355.59252795609154,34.973765193872694,2879011896718248320,35.54821661028103,0.17192607608678404,68.33121007906125,0.22856499961416676,-134.8603542424741,0.19355044442970967,12.286195,0.12866014,0.6196752188424969,12,30,232,0.12866014,2.855566,1.232111,2879011896718248320,23422211+3458276,393087318,1,0,1,393087318,23422211+3458276,355.592141,34.974358,9.315,0.026,8.697,0.047,8.442,0.023,2451454.874,2879011896718248320,1237680504511332466,338998771,1,0,1,338998771,1237680504511332466,355.59237931018936,34.97396780102232,55152.0,13.019445,4.9039285E-4,11.543712,2.603507E-4,10.796728,4.514014E-4,6,2879011896718248320,J234222.17+345826.1,583765074,1,0,1,583765074,J234222.17+345826.1,355.5924013,34.9739397,8.277,0.023,8.12,0.02,7.973,0.019,0000,55453.77935806,55453.77935806,55382.21639658,768163926
245.21967243267792,40.96193686674487,1380821338441693312,63.346252125175134,0.02810558220541668,-13.439208751855233,0.041938516496862796,113.08739113623062,0.07005310420817813,8.4376335,0.05291864,0.0,16,26,221,0.05291864,1.6281352,0.8344426,1380821338441693312,16205273+4057411,407924729,1,0,1,407924729,16205273+4057411,245.219737,40.961422,6.522,0.026,5.893,0.024,5.789,9.995,2450932.8765,1380821338441693312,1237665355622449346,371429468,1,0,1,371429468,1237665355622449346,245.21974006343441,40.961614391894,53138.0,8.705627,6.3707004E-5,8.323468,7.137417E-5,8.424477,1.4739076E-4,3,1380821338441693312,J162052.72+405742.5,613938450,1,0,1,613938450,J162052.72+405742.5,245.2196756,40.9618084,5.702,0.079,5.614,0.024,5.664,0.014,hh00,55334.62597488,55329.55191484,55280.72759488,226417449
15.416474643512574,34.98590733385232,363185153265075712,35.12386784288256,0.049058345705183325,-220.04645348758123,0.0773676274499223,-241.92271885500526,0.08270016105509807,12.753513,0.054604813,0.0,10,14,119,0.054604813,2.4722996,1.1321249,363185153265075712,01014025+3459133,393119853,1,0,1,393119853,01014025+3459133,15.417739,34.98703,10.072,0.022,9.569,0.021,9.278,0.014,2451105.8106,363185153265075712,1237678894424195129,339065590,1,0,1,339065590,1237678894424195129,15.416875512408694,34.98634980222448,54770.0,13.224504,0.0010453585,12.060261,0.0011229733,13.131291,0.004388112,6,363185153265075712,J010140.04+345910.4,583828600,1,0,1,583828600,J010140.04+345910.4,15.4168403,34.9862369,9.112,0.023,8.951,0.02,8.83,0.025,0000,55404.70110904,55379.06739801,55312.46429371,
53.63814780839294,37.6678833379242,222804628232689792,39.76786816176865,0.12767203593059612,-167.74480388226368,0.25066174380915784,152.3334993631803,0.18767895350466163,15.963237,0.2294748,0.6592643106499216,12,28,246,0.2294748,4.1821957,1.4657221,222804628232689792,03343339+3740019,399966302,1,0,1,399966302,03343339+3740019,53.639148,37.66721,12.238,0.023,11.762,0.024,11.396,0.02,2451097.8671,222804628232689792,1237661081590628765,353573746,1,0,1,353573746,1237661081590628765,53.63885688319556,37.66735705824905,52668.0,17.744411,0.009293071,15.265093,0.018343348,13.931453,0.019324277,6,222804628232689792,J033433.22+374003.6,597551435,1,0,1,597551435,J033433.22+374003.6,53.6384336,37.6676811,11.188,0.023,10.909,0.021,10.439,0.081,0000,55347.4916854,55347.4916854,55240.85834902,396289793
178.2666506009673,37.693634929735204,4034171629042489088,108.95511037989432,0.04904024909756336,4002.566894658087,0.0702521804125547,-5817.855974885071,0.05649463813681627,6.1820064,0.045280922,0.0,10,21,185,0.045280922,1.0074782,0.5638552,4034171629042489088,11525880+3743060,400092480,1,0,1,400092480,11525880+3743060,178.245026,37.718334,4.937,0.196,4.5,0.024,4.373,0.027,2451623.7188,4034171629042489088,1237664819285852192,353818550,1,0,1,353818550,1237664819285852192,178.2507327231649,37.7118491961906,53080.0,13.821303,1.0860686,10.453449,6.0960307E-4,11.723316,0.025155488,3,4034171629042489088,J115302.28+374206.6,597724606,1,0,1,597724606,J115302.28+374206.6,178.2595249,37.7018521,4.333,0.274,4.067,0.16,4.405,0.018,0000,55344.57547692,55344.57547692,55344.57547692,
152.17651692708716,35.54755708844683,753585104807022080,53.95915547906409,0.048178469262189855,192.53563052965336,0.06549020600057852,133.12076490253548,0.05831053803451548,11.728356,0.046802334,0.05617323687824138,12,21,184,0.046802334,2.388175,1.1049738,753585104807022080,10084212+3532490,394566342,1,0,1,394566342,10084212+3532490,152.17551,35.546963,9.167,0.018,8.618,0.029,8.319,0.021,2451533.8964,753585104807022080,1237664668971040798,342039519,2,0,1,342039519,1237664668971040798,152.17567672847275,35.5471767509038,53052.0,12.140057,3.0586502E-4,11.062457,2.3753625E-4,10.575818,4.050887E-4,6,753585104807022080,J100842.28+353250.5,586732297,1,0,1,586732297,J100842.28+353250.5,152.1761896,35.5473832,8.165,0.022,8.031,0.02,7.916,0.02,0000,55405.8768544,55405.8768544,55322.91250358,879274869
332.8501639609476,40.999928454935485,1958030617647715328,78.929803438328,0.07809433214481734,-91.43514995698732,0.10783032703198618,67.1723479509649,0.11617591723482146,13.236276,0.11822536,0.5345497198944759,15,30,266,0.11822536,3.5419369,1.3697004,1958030617647715328,22112417+4059587,408013719,1,0,1,408013719,22112417+4059587,332.850716,40.999641,9.725,0.02,9.097,0.017,8.79,0.016,2451093.6031,1958030617647715328,1237672763357922063,371628162,1,0,1,371628162,1237672763357922063,332.8504463465414,40.99977219354941,53994.0,14.453186,0.03509001,14.785668,0.022461768,11.45846,0.013515247,6,1958030617647715328,J221124.08+405959.4,614123203,1,0,1,614123203,J221124.08+405959.4,332.8503452,40.9998401,8.578,0.022,8.405,0.02,8.2,0.021,0000,55450.18984488,55450.18984488,55363.93238002,350957025
148.37831991592267,35.57054802745532,796185407950360192,35.01945883861782,0.062458186861799596,-87.85456259874728,0.07764913576267572,-177.21581591228357,0.07149533449792259,11.952205,0.061568946,0.054109121435543056,11,23,201,0.061568946,2.438242,1.1169348,796185407950360192,09533093+3534171,394628991,1,0,1,394628991,09533093+3534171,148.378892,35.571419,9.308,0.022,8.682,0.021,8.435,0.017,2450880.8052,796185407950360192,1237661382236438622,342167605,1,0,1,342167605,1237661382236438622,148.37869084588215,35.57113063463879,52705.0,15.606111,0.030082474,15.824539,0.023308001,10.8565645,5.1971106E-4,6,796185407950360192,J095330.84+353414.8,586852301,1,0,1,586852301,J095330.84+353414.8,148.3785004,35.570793,8.32,0.023,8.211,0.02,8.104,0.021,0000,55401.80578184,55401.80578184,55319.91055756,203343095
332.819427107264,41.01623285406047,1958031442281432448,42.17202956560461,0.03611063710091821,-210.8210033269341,0.04741456248816443,232.71295332638203,0.058878425362802606,10.381222,0.039041895,0.0,14,31,274,0.039041895,1.9123278,0.9443617,1958031442281432448,22111697+4100546,408049804,1,0,1,408049804,22111697+4100546,332.820744,41.015167,8.228,0.02,7.636,0.031,7.435,0.018,2451093.6031,1958031442281432448,1237671938751529948,371709529,1,0,1,371709529,1237671938751529948,332.8201611497926,41.01564715211427,53879.0,10.485614,2.3803934E-4,9.802355,1.8235622E-4,10.050301,3.2575583E-4,6,1958031442281432448,J221116.75+410057.3,614201759,1,0,1,614201759,J221116.75+410057.3,332.8198199,41.0159169,7.2,0.035,7.213,0.019,7.149,0.016,0000,55363.9459939,55458.07230021,55363.9459939,
332.43176397035734,41.03592827283488,1956721064938340224,43.343140747901245,0.07269044669820524,421.77837313916456,0.0980487632109804,240.7952906746319,0.10324378169002009,11.435005,0.06260208,0.2756142016368698,16,35,302,0.06260208,2.540247,1.128994,1956721064938340224,22094300+4102053,408095161,1,0,1,408095161,22094300+4102053,332.429202,41.034817,8.755,0.037,8.124,0.02,7.867,0.02,2451093.5935,1956721064938340224,1237672024634360776,371811043,1,0,1,371811043,1237672024634360776,332.4303646036524,41.03529820041391,53885.0,15.027164,0.0121172285,10.722938,2.4256542E-4,11.545852,7.3167466E-4,6,1956721064938340224,J220943.44+410208.2,614297783,1,0,1,614297783,J220943.44+410208.2,332.4310193,41.0356129,7.727,0.029,7.641,0.02,7.548,0.018,0000,55363.61523454,55457.88554077,55363.64358536,
277.99270322966345,40.68816952250526,2110336583235233536,73.64902045817846,0.03823935688149042,-92.68994330405397,0.08040587948798517,413.1144415722393,0.08019481502885742,10.804295,0.054970223,0.13988038061296615,16,22,181,0.054970223,2.5994282,1.1548805,2110336583235233536,18315840+4041104,407270648,1,0,1,407270648,18315840+4041104,277.993346,40.686234,8.065,0.018,7.436,0.021,7.184,0.016,2450960.9476,2110336583235233536,1237668734684692824,369948386,1,0,1,369948386,1237668734684692824,277.9930098568059,40.687014910192154,53532.0,14.9293585,0.011491261,10.0771885,1.3520464E-4,9.987477,2.9462043E-4,6,2110336583235233536,J183158.28+404115.3,612598968,1,0,1,612598968,J183158.28+404115.3,277.9928744,40.6876085,6.998,0.055,6.856,0.02,6.775,0.016,dd00,55289.1277545,55289.1277545,55289.03035575,
148.93145593967114,35.360256299960184,795434510226597760,52.01086133416759,0.06533796492831213,-36.121976032416256,0.09269458760408113,-312.60334627100235,0.0864225787792791,11.629432,0.07819853,0.0,10,24,197,0.07819853,2.580552,1.1589842,795434510226597760,09554360+3521421,394087748,1,0,1,394087748,09554360+3521421,148.931708,35.361713,8.85,0.034,8.297,0.018,8.043,0.02,2450880.837,795434510226597760,1237661381699764240,341055199,1,0,1,341055199,1237661381699764240,148.93161175048147,35.3613021768106,52705.0,12.199552,3.1093086E-4,10.923622,1.9256548E-4,10.792666,4.0579375E-4,6,795434510226597760,J095543.56+352138.4,585768041,1,0,1,585768041,J095543.56+352138.4,148.9315412,35.3606801,7.913,0.023,7.748,0.02,7.65,0.019,0000,55332.31410893,55405.27287095,55320.3786045,
193.3031062710677,40.56466988646689,1527127269076696064,47.13526117190065,0.09526589667610505,231.89588015963318,0.09052222535325175,-636.9192633914756,0.1349561536345868,16.225256,0.12529096,0.6015527478548074,17,75,653,0.12529096,4.445258,1.5120211,1527127269076696064,12531240+4034038,406986502,1,0,1,406986502,12531240+4034038,193.301674,40.567734,12.185,0.019,11.545,0.022,11.162,0.019,2450911.821,1527127269076696064,1237662226217762898,369306082,1,0,1,369306082,1237662226217762898,193.30207069425438,40.56683691636829,52755.0,18.238007,0.021383235,15.582282,0.014634618,14.179299,0.016730422,6,1527127269076696064,J125312.64+403355.8,611999989,1,0,1,611999989,J125312.64+403355.8,193.3026919,40.5655219,10.944,0.023,10.755,0.021,10.481,0.069,0000,55443.08499029,55443.08499029,55355.15987723,
144.26373319044995,40.577139574417274,813159393579585024,47.04072776809627,0.06500245651504205,-172.60773658790964,0.08722229023796615,-78.13486262479307,0.08464684289650516,12.734905,0.056520693,0.16992133256524913,13,27,226,0.056520693,2.8440514,1.2254162,813159393579585024,09370355+4034389,407009795,1,0,1,407009795,09370355+4034389,144.26481,40.57748,9.766,0.023,9.173,0.022,8.883,0.018,2450907.67,813159393579585024,1237660345010159655,369363145,1,0,1,369363145,1237660345010159655,144.26453004981877,40.57742276234119,52585.0,12.936609,4.4957886E-4,16.075272,0.02378631,11.324637,5.713024E-4,6,813159393579585024,J093703.37+403438.0,612057257,1,0,1,612057257,J093703.37+403438.0,144.2640476,40.5772425,8.716,0.022,8.57,0.02,8.444,0.023,0000,55410.54790653,55410.54790653,55314.90828605,211092715
203.99893239156978,40.362894006343275,1500826882220275712,42.30501990159642,0.08780786931419034,36.91589812395726,0.08854591581528191,27.329941280841545,0.11714666995303054,14.652286,0.11655333,0.6996339252067223,21,56,488,0.11655333,3.4865007,1.3687344,1500826882220275712,13355969+4021459,406494425,1,0,1,406494425,13355969+4021459,203.998715,40.362762,11.21,0.02,10.648,0.023,10.298,0.018,2450921.8059,1500826882220275712,1237662193995939989,368196511,1,0,1,368196511,1237662193995939989,203.99875894322145,40.36281309829931,52754.0,15.837295,0.02205545,13.943537,0.018689178,12.865522,0.019838791,6,1500826882220275712,J133559.72+402146.2,611002817,1,0,1,611002817,J133559.72+402146.2,203.9988696,40.362859,10.091,0.022,9.907,0.02,9.676,0.034,0000,55429.79205901,55429.79205901,55365.51147038,215766355
205.84663242500287,39.24878937109781,1496734362502944512,37.505387858392254,0.031643400441519885,87.23167340870658,0.0267175720314526,-80.50589492583113,0.03886403643532114,8.830425,0.0285357,0.0,21,58,496,0.0285357,1.3583269,0.7244673,1496734362502944512,13432305+3914570,403834703,1,0,1,403834703,13432305+3914570,205.846064,39.249172,7.178,0.024,6.654,0.027,6.525,0.018,2450921.8735,1496734362502944512,1237664296371093594,362153915,1,0,1,362153915,1237664296371093594,205.84627912272606,39.249076357257096,53032.0,8.811197,6.347163E-5,8.450163,7.1479044E-5,8.922742,1.7167196E-4,3,1496734362502944512,J134323.14+391456.0,605483997,1,0,1,605483997,J134323.14+391456.0,205.8464566,39.2488976,6.43,0.086,6.448,0.025,6.496,0.016,0000,55369.20430669,55369.20430669,55369.17110153,215882584
109.53289301426504,39.274304080824066,948039989652369408,71.49472119020378,0.06746185343246162,-214.62173317092217,0.08374526026571792,-117.19420136728625,0.07549699887163074,9.50814,0.056252114,0.0,10,15,126,0.056252114,2.0520058,0.9842863,948039989652369408,07180819+3916295,403897147,1,0,1,403897147,07180819+3916295,109.534153,39.274876,7.209,0.023,6.588,0.026,6.369,0.023,2450916.6297,948039989652369408,1237673704502395198,362289415,1,0,1,362289415,1237673704502395198,109.53357465012067,39.27455860279468,54057.0,9.722239,1.0245005E-4,8.903332,9.099949E-5,8.791917,1.591287E-4,6,948039989652369408,J071807.98+391628.1,605611358,1,0,1,605611358,J071807.98+391628.1,109.5332634,39.2744807,6.289,0.082,6.11,0.027,6.15,0.016,00o0,55287.12096119,55287.12096119,55287.12096119,212028998
252.35344199335444,39.275053540288646,1352483797057853440,44.74502538095236,0.022273498127393848,96.26173630742892,0.03554897527759933,-276.53474944158836,0.050190496901350065,9.205942,0.040270936,0.0,17,28,241,0.040270936,1.5824823,0.8155842,1352483797057853440,16492468+3916350,403900806,1,0,1,403900806,16492468+3916350,252.352857,39.276405,7.312,0.024,6.692,0.016,6.57,0.02,2450934.9377,1352483797057853440,1237655502958755888,362297823,1,0,1,362297823,1237655502958755888,252.35293821954315,39.276158684059936,52053.0,9.221949,7.868074E-5,8.748981,7.583244E-5,8.946986,1.8707465E-4,6,1352483797057853440,J164924.78+391631.7,605616330,1,0,1,605616330,J164924.78+391631.7,252.3532612,39.2754829,6.594,0.037,6.522,0.019,6.493,0.015,0000,55351.86168331,55351.86168331,55247.19346741,
46.392794157140514,42.19702149243322,240259375324767744,44.996418777381784,0.05042970696478365,67.0386496344451,0.09915894996121996,-60.02989949596434,0.08306539065517514,7.8316784,0.064630926,0.0,11,32,282,0.064630926,1.134623,0.6241307,240259375324767744,03053418+4211502,410814588,1,0,1,410814588,03053418+4211502,46.392435,42.1973,6.429,0.02,5.987,0.017,5.853,0.018,2451124.8145,240259375324767744,1237661082661224818,378014642,1,0,1,378014642,1237661082661224818,46.39257320256968,42.19713611876845,52668.0,11.565414,0.0010655338,11.731132,0.0026705714,7.7963743,1.1625233E-4,3,240259375324767744,J030534.22+421149.6,619925172,1,0,1,619925172,J030534.22+421149.6,46.3925963,42.1971126,5.871,0.106,5.823,0.046,5.88,0.015,0000,55339.23204725,55339.23204725,55236.78314164,390111932
223.0670053666639,41.32159915932552,1489294551432850560,50.546704715723884,0.027862264889852963,-452.45371967523556,0.035760239055577334,-72.80109480904014,0.04301216214041595,12.257075,0.0330244,0.08537542817944895,19,38,329,0.0330244,2.5336819,1.1462479,1489294551432850560,14521676+4119190,408767952,1,0,1,408767952,14521676+4119190,223.069864,41.321964,9.542,0.019,8.976,0.022,8.719,0.016,2450925.8356,1489294551432850560,1237661362378637342,373338681,1,0,1,373338681,1237661362378637342,223.06909023263182,41.32184268447199,52704.0,12.752519,4.0270385E-4,11.557305,2.7257658E-4,11.22789,5.018762E-4,6,1489294551432850560,J145216.28+411918.1,615692109,1,0,1,615692109,J145216.28+411918.1,223.0678436,41.3217007,8.563,0.023,8.398,0.02,8.282,0.019,0000,55395.41692473,55398.83906481,55310.64201695,
227.0951845072424,41.5405178345619,1392907032814774528,45.798921884551554,0.03092104450772962,-67.40350279502825,0.044679314971153565,-3.1094375306379236,0.06605685565726532,10.844657,0.047856554,0.0,17,29,224,0.047856554,2.278285,1.0622244,1392907032814774528,15082293+4132257,409277855,1,0,1,409277855,15082293+4132257,227.095569,41.540482,8.337,0.021,7.703,0.02,7.502,0.02,2450926.8309,1392907032814774528,1237661211511291949,374493954,1,0,1,374493954,1237661211511291949,227.09554135047387,41.54053923699358,52681.0,11.195089,1.9652177E-4,10.189342,1.556124E-4,9.883177,2.909682E-4,6,1392907032814774528,J150822.87+413225.8,616756345,1,0,1,616756345,J150822.87+413225.8,227.0953003,41.540525,7.311,0.034,7.272,0.02,7.188,0.017,0000,55321.89014816,55402.32663487,55318.28573434,214113226
288.1875259033842,39.722123943431114,2099774674541183488,37.23719601469203,0.032913604103184335,-24.803595203686463,0.05971911693453869,-154.24694379470105,0.06242221132859434,13.434793,0.06591392,0.32514714130262584,17,31,271,0.06591392,2.710576,1.1991587,2099774674541183488,19124504+3943223,404973183,1,0,1,404973183,19124504+3943223,288.187688,39.72287,10.609,0.021,10.102,0.019,9.856,0.019,2450959.8642,2099774674541183488,1237668681537814750,364666582,1,0,1,364666582,1237668681537814750,288.1876188895494,39.72256795421233,53529.0,14.087193,0.007210458,12.681728,5.1223027E-4,11.9807415,0.013224039,6,2099774674541183488,J191245.01+394320.4,607832233,1,0,1,607832233,J191245.01+394320.4,288.1875576,39.7223457,9.685,0.023,9.474,0.02,9.239,0.03,0h00,55399.44087222,55399.44087222,55306.46494382,261400621
113.3669477010254,41.49970970353509,924661967265025536,41.0723251458688,0.062217043730455564,297.6184867244096,0.08991275117650914,-271.18715687804206,0.05923306052096518,12.994357,0.072033115,0.2855381407415867,12,39,341,0.072033115,2.659934,1.1812153,924661967265025536,07332760+4130036,409186562,1,0,1,409186562,07332760+4130036,113.365015,41.501011,10.171,0.022,9.642,0.021,9.367,0.018,2450900.7148,924661967265025536,1237673706114515133,374283358,1,0,1,374283358,1237673706114515133,113.36602021099216,41.50036274174608,54057.0,13.579601,6.431788E-4,12.260242,4.0342248E-4,12.831468,0.0013456219,6,924661967265025536,J073327.93+413000.3,616560385,1,0,1,616560385,J073327.93+413000.3,113.366406,41.5001076,9.203,0.022,9.04,0.02,8.893,0.028,0000,55385.42372582,55385.42372582,55289.63550233,
